Query_ID,Query_SMILES,Query_IC50,Query__source_file,Query_Label,Query_InChIKey,Query_MW,Query_Valid_SMILES,Query_Desalted_SMILES,Max_Tanimoto_Similarity,Mean_Similarity,Median_Similarity,Min_Similarity,Std_Similarity,BestMatch_Ref_ID,BestMatch_Ref_SMILES,BestMatch_Ref_IC50,BestMatch_Ref__source_file,BestMatch_Ref_Label,BestMatch_Ref_InChIKey,BestMatch_Ref_MW,BestMatch_Ref_Valid_SMILES,BestMatch_Ref_Desalted_SMILES
CHEMBL1203986,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)c1,0.0158,chembl.csv,1,VIYONFXJRFZLAO-UHFFFAOYSA-P,719.028,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)c1,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)c1,0.5925925970077515,0.1479358971118927,0.13861386477947235,0.018691588193178177,0.057841479778289795,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.0892,chembl.csv,1,HHOZIIJUOGFCKO-UHFFFAOYSA-N,478.549,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
CHEMBL3417300,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,0.01611,chembl.csv,1,QXXGDBDNPIPTRF-UHFFFAOYSA-N,540.708,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,0.6385542154312134,0.16267868876457214,0.14606741070747375,0.01923076994717121,0.07099244743585587,CHEMBL2391486,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0.092,chembl.csv,1,RFIJTJVQDQTLEV-UHFFFAOYSA-N,526.637,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL1819171,c1ccc2c(NCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,0.0165,chembl.csv,1,RMOFGAOSNXMCIZ-UHFFFAOYSA-N,395.591,c1ccc2c(NCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,c1ccc2c(NCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,0.8399999737739563,0.13691078126430511,0.1195652186870575,0.0,0.07464677840471268,CHEMBL5169560,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,0.093,chembl.csv,1,GYJGARZINSSEOU-UHFFFAOYSA-N,311.429,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3
CHEMBL3216018,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.0166,chembl.csv,1,ISVMYZOITFYUKN-UHFFFAOYSA-N,619.209,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.5862069129943848,0.1328028291463852,0.11881188303232193,0.010638297535479069,0.06786926835775375,CHEMBL225198,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2e-05,chembl.csv,1,FHBDDQZHQPRYJX-UHFFFAOYSA-N,517.117,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
CHEMBL219550,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.017,chembl.csv,1,PJWMHJCVVYVTMN-UHFFFAOYSA-N,506.603,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.890625,0.159612774848938,0.15000000596046448,0.020202020183205605,0.06529785692691803,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.0892,chembl.csv,1,HHOZIIJUOGFCKO-UHFFFAOYSA-N,478.549,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
CHEMBL5092094,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,0.017,chembl.csv,1,PDWLKJVPQVBZOR-UHFFFAOYSA-N,460.618,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,0.5540540814399719,0.15505748987197876,0.1428571492433548,0.021276595070958138,0.06782744079828262,CHEMBL1083983,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2e-05,chembl.csv,1,NTISYWBCRKDSDB-UHFFFAOYSA-N,468.645,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL3403877,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,0.0173,chembl.csv,1,PTARNCBWLXCSJW-UHFFFAOYSA-N,686.205,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,0.48076921701431274,0.14657767117023468,0.13513512909412384,0.02521008439362049,0.06358035653829575,CHEMBL199748,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,5e-09,chembl.csv,1,MQAYMGGTPIYIHD-UHFFFAOYSA-N,519.089,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1
CHEMBL2019030,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,0.0175,chembl.csv,1,RDTFFLFEGIKFDL-UHFFFAOYSA-N,525.693,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,0.5333333611488342,0.15147574245929718,0.1354166716337204,0.021276595070958138,0.07036823779344559,CHEMBL1083983,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2e-05,chembl.csv,1,NTISYWBCRKDSDB-UHFFFAOYSA-N,468.645,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL5408201,O=C(NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1nc2ccc([N+](=O)[O-])cc2s1,0.018,chembl.csv,1,JTJQWNKGAGILHA-UHFFFAOYSA-N,495.992,O=C(NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1nc2ccc([N+](=O)[O-])cc2s1,O=C(NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1nc2ccc([N+](=O)[O-])cc2s1,0.5301204919815063,0.11955948919057846,0.10476190596818924,0.02469135820865631,0.06424646079540253,CHEMBL224998,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,0.033,chembl.csv,1,BNYZFCXUCLRASW-UHFFFAOYSA-N,475.036,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12
CHEMBL260308,O=[N+]([O-])OCCCCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,0.0181,chembl.csv,1,GWQSPHDARHMRIN-UHFFFAOYSA-N,414.55,O=[N+]([O-])OCCCCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,O=[N+]([O-])OCCCCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,0.4931506812572479,0.13140013813972473,0.11702127754688263,0.01123595517128706,0.06787142157554626,CHEMBL1083983,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2e-05,chembl.csv,1,NTISYWBCRKDSDB-UHFFFAOYSA-N,468.645,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL434378,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.0182,chembl.csv,1,JYTGRKGSBZXXDK-UHFFFAOYSA-N,520.63,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.8769230842590332,0.15978889167308807,0.14953270554542542,0.019999999552965164,0.06590144336223602,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,0.0892,chembl.csv,1,HHOZIIJUOGFCKO-UHFFFAOYSA-N,478.549,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
CHEMBL3884858,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,0.0182,chembl.csv,1,QVMOLXHRHHMTTI-UHFFFAOYSA-N,607.824,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,0.47999998927116394,0.12533824145793915,0.11403508484363556,0.009523809887468815,0.06043408811092377,CHEMBL5169560,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,0.093,chembl.csv,1,GYJGARZINSSEOU-UHFFFAOYSA-N,311.429,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3
CHEMBL3215572,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,0.0183,chembl.csv,1,SYACMZGTAWHUQF-UHFFFAOYSA-N,667.681,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,0.5411764979362488,0.12266932427883148,0.10752688348293304,0.018691588193178177,0.06568655371665955,CHEMBL224998,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,0.033,chembl.csv,1,BNYZFCXUCLRASW-UHFFFAOYSA-N,475.036,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12
CHEMBL3604193,CN(C)c1ccc(C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)cc1,0.019,chembl.csv,1,ZXJUUZJTUXQSKP-UHFFFAOYSA-N,402.542,CN(C)c1ccc(C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CN(C)c1ccc(C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)cc1,0.5394737124443054,0.1487991362810135,0.1358024626970291,0.03488372266292572,0.06848708540201187,CHEMBL224336,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2,0.147,chembl.csv,1,YIFIESCJSCAHBP-UHFFFAOYSA-N,497.687,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL3216429,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,0.0192,chembl.csv,1,WKWQTNVUORLIAM-UHFFFAOYSA-N,653.654,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,0.5411764979362488,0.12266932427883148,0.10752688348293304,0.018691588193178177,0.06568655371665955,CHEMBL224998,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,0.033,chembl.csv,1,BNYZFCXUCLRASW-UHFFFAOYSA-N,475.036,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12
CHEMBL5073819,Oc1cccc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,0.0192,chembl.csv,1,SWOVBPBKUPCUET-UHFFFAOYSA-N,402.582,Oc1cccc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,Oc1cccc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,0.5789473652839661,0.14426758885383606,0.13131313025951385,0.0,0.07526454329490662,CHEMBL4535585,Oc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1O,0.1,chembl.csv,1,DHQHCSROVOIZIA-UHFFFAOYSA-N,320.392,Oc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1O,Oc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1O
CHEMBL3093787,O=c1c2ccccc2[se]n1CCCCCCNc1c2c(nc3ccccc13)CCCC2,0.01952,chembl.csv,1,NAKZJQSHDVVYBW-UHFFFAOYSA-N,478.498,O=c1c2ccccc2[se]n1CCCCCCNc1c2c(nc3ccccc13)CCCC2,O=c1c2ccccc2[se]n1CCCCCCNc1c2c(nc3ccccc13)CCCC2,0.5322580933570862,0.13350506126880646,0.1195652186870575,0.01123595517128706,0.06715995818376541,CHEMBL5169560,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,0.093,chembl.csv,1,GYJGARZINSSEOU-UHFFFAOYSA-N,311.429,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3
CHEMBL235014,c1ccc2c(NCCOCCOCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,0.0197,chembl.csv,1,YIEHIIKZXHJHAT-UHFFFAOYSA-N,510.682,c1ccc2c(NCCOCCOCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,c1ccc2c(NCCOCCOCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,0.6304348111152649,0.13075211644172668,0.1149425283074379,0.01123595517128706,0.07292227447032928,CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,0.00361,chembl.csv,1,WIXYVLRIZYZCIN-UHFFFAOYSA-N,574.772,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3
CHEMBL4558335,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,0.01995,chembl.csv,1,IMOLICJGVYGXAG-UHFFFAOYSA-N,645.892,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,0.5340909361839294,0.14991877973079681,0.14159291982650757,0.032608695328235626,0.06069318577647209,CHEMBL471980,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,10.0,chembl.csv,0,RLLSCGRLMPJHDQ-UHFFFAOYSA-N,421.585,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1
